,AWAY_TEAM_ABBREVIATION,GAME_ID,AWAY_STL,AWAY_BLK,AWAY_PF,AWAY_PLUS_MINUS,HOME_TEAM_ABBREVIATION,HOME_STL,HOME_BLK,HOME_PF,HOME_PLUS_MINUS,HOME_OFF_RATING,HOME_DEF_RATING,HOME_AST_TOV,HOME_AST_RATIO,HOME_OREB_PCT,HOME_DREB_PCT,HOME_REB_PCT,HOME_TM_TOV_PCT,HOME_TS_PCT,HOME_PACE,HOME_PIE,AWAY_OFF_RATING,AWAY_DEF_RATING,AWAY_AST_TOV,AWAY_AST_RATIO,AWAY_OREB_PCT,AWAY_DREB_PCT,AWAY_REB_PCT,AWAY_TM_TOV_PCT,AWAY_TS_PCT,AWAY_E_PACE,AWAY_PACE,AWAY_PIE,HomeWin
1028,ATL,21601029,13,7,12,-16,POR,9,9,22,16,96.0,113.0,1.69,16.0,0.271,0.605,0.412,12.9,0.475,100.5,0.418,113.0,96.0,1.05,16.4,0.395,0.729,0.588,22.0,0.592,103.72,100.5,0.582,1
1029,CHA,21601030,8,8,20,5,WAS,6,7,21,-5,103.2,98.9,2.88,18.4,0.192,0.731,0.462,8.4,0.522,94.5,0.548,98.9,103.2,1.62,16.6,0.269,0.808,0.538,13.8,0.502,96.76,94.5,0.452,0
1030,LAC,21601031,4,3,15,30,CLE,5,0,24,-30,79.6,110.2,1.25,13.0,0.094,0.804,0.424,12.2,0.44,98.0,0.283,110.2,79.6,1.8,20.3,0.196,0.906,0.576,15.3,0.595,97.74,98.0,0.717,0
1031,CHI,21601032,7,9,18,9,UTA,6,8,12,-9,106.7,96.6,2.18,19.8,0.233,0.63,0.454,12.4,0.551,89.0,0.583,96.6,106.7,1.0,12.3,0.37,0.767,0.546,16.9,0.467,90.08,89.0,0.417,0
1032,SAS,21601033,2,5,25,-8,MEM,7,3,18,8,115.6,107.9,2.0,16.7,0.261,0.714,0.477,11.1,0.58,89.5,0.547,107.9,115.6,1.2,15.3,0.286,0.739,0.523,16.9,0.567,91.66,89.5,0.453,1
1033,DEN,21601034,9,3,24,-4,HOU,5,5,24,4,104.0,105.8,2.0,19.4,0.268,0.761,0.49,13.9,0.514,102.0,0.478,105.8,104.0,1.43,15.1,0.239,0.732,0.51,13.6,0.554,102.8,102.0,0.522,1
1034,MIL,21601035,8,7,17,-25,GSW,5,6,16,25,127.2,100.0,2.14,23.6,0.226,0.709,0.535,15.2,0.702,92.0,0.662,100.0,127.2,1.73,15.2,0.291,0.774,0.465,12.0,0.483,92.76,92.0,0.338,1
1035,DAL,21601036,8,3,24,7,BKN,2,1,22,-7,109.5,118.1,1.07,13.4,0.283,0.917,0.561,15.8,0.586,94.5,0.425,118.1,109.5,2.0,17.1,0.083,0.717,0.439,10.6,0.638,94.86,94.5,0.575,0
1036,PHI,21601037,9,7,23,6,BOS,8,5,15,-6,97.1,102.9,1.5,19.0,0.294,0.771,0.525,17.6,0.512,102.0,0.475,102.9,97.1,1.81,20.8,0.229,0.706,0.475,15.7,0.555,104.68,102.0,0.525,0
1037,PHX,21601038,10,4,21,-17,DET,2,4,21,17,108.7,94.1,2.17,18.2,0.293,0.794,0.563,11.7,0.532,102.0,0.617,94.1,108.7,4.0,12.1,0.206,0.707,0.437,4.0,0.423,105.2,102.0,0.383,1
1038,MIN,21601039,11,6,14,-14,NOP,7,2,15,14,110.1,123.0,2.0,21.7,,,,15.2,0.583,99.5,0.465,123.0,110.1,1.94,21.6,,,,16.0,0.637,102.04,99.5,0.535,1
1039,IND,21601040,7,2,23,-25,TOR,7,7,20,25,94.8,122.1,1.57,17.3,0.235,0.553,0.388,14.6,0.498,95.5,0.346,122.1,94.8,1.47,17.9,0.447,0.765,0.612,17.9,0.592,98.74,95.5,0.654,1
1040,POR,21601041,4,6,20,11,MIA,8,8,22,-11,114.3,126.4,2.0,14.5,0.333,0.659,0.489,9.9,0.537,91.0,0.468,126.4,114.3,1.08,11.0,0.341,0.667,0.511,13.2,0.615,92.68,91.0,0.532,0
1041,SAS,21601042,9,3,20,16,SAC,4,4,20,-16,112.1,129.7,2.64,22.2,0.273,0.667,0.478,12.1,0.564,91.0,0.445,129.7,112.1,3.88,22.5,0.333,0.727,0.522,8.8,0.597,92.18,91.0,0.555,0
1042,LAL,21601043,5,1,25,-5,CLE,4,2,16,5,130.2,127.7,1.9,15.1,,,,10.4,0.645,95.0,0.528,127.7,130.2,3.83,17.9,,,,6.4,0.604,96.12,95.0,0.472,1
1043,CHA,21601044,12,4,13,15,ATL,3,5,17,-15,100.0,116.7,1.44,19.6,0.367,0.833,0.582,20.0,0.509,90.0,0.398,116.7,100.0,3.5,22.4,0.167,0.633,0.418,8.9,0.591,93.1,90.0,0.602,0
1044,ORL,21601045,10,4,22,3,PHI,15,7,34,-3,98.2,97.3,1.06,12.6,0.333,0.703,0.52,15.8,0.49,102.34,0.497,97.3,98.2,1.63,16.8,0.297,0.667,0.48,14.3,0.484,105.87,102.34,0.503,0
1045,UTA,21601046,5,11,17,-7,IND,9,9,19,7,117.6,109.9,2.63,16.7,,0.692,,8.8,0.551,91.0,0.527,109.9,117.6,1.82,15.6,0.308,,,12.1,0.517,94.96,91.0,0.473,1
1046,BOS,21601047,10,6,24,8,WAS,6,4,28,-8,108.9,99.0,1.27,13.6,0.357,0.731,0.537,14.9,0.522,102.0,0.557,99.0,108.9,1.33,17.2,0.269,0.643,0.463,17.5,0.523,104.38,102.0,0.443,0
1047,DEN,21601048,7,3,18,-1,HOU,12,2,22,1,117.0,117.9,1.24,18.0,0.279,0.854,0.582,19.8,0.636,106.0,0.512,117.9,117.0,2.25,19.5,0.146,0.721,0.418,11.3,0.631,107.78,106.0,0.488,1
1048,OKC,21601049,10,2,19,-16,GSW,8,8,22,16,109.9,95.0,1.65,20.4,0.256,0.768,0.545,16.8,0.602,100.5,0.622,95.0,109.9,1.64,13.9,0.232,0.744,0.455,11.0,0.472,99.94,100.5,0.378,1
1049,NYK,21601050,6,1,19,-9,LAC,8,4,19,9,115.2,108.2,2.5,18.9,,,,10.1,0.584,98.0,0.543,108.2,115.2,2.0,17.7,,,,12.4,0.527,98.06,98.0,0.458,1
1050,CHI,21601051,9,10,24,-2,TOR,6,4,23,2,112.1,115.1,1.67,17.6,0.235,0.635,0.437,14.0,0.589,96.45,0.517,115.1,112.1,1.06,12.7,0.365,0.765,0.563,16.0,0.571,97.7,96.45,0.483,1
1051,BKN,21601052,1,6,13,2,DET,8,8,17,-2,104.3,101.1,2.0,17.0,0.222,0.741,0.481,11.7,0.509,94.5,0.481,101.1,104.3,2.43,13.8,0.259,0.778,0.519,7.4,0.485,96.2,94.5,0.519,0
1052,MIA,21601053,13,5,25,15,PHX,5,5,23,-15,107.7,93.3,1.13,12.3,0.333,0.667,0.495,14.4,0.528,104.0,0.614,93.3,107.7,0.58,10.5,0.333,0.667,0.505,23.1,0.512,106.44,104.0,0.386,0
1053,NOP,21601054,8,3,17,13,MEM,7,3,20,-13,87.2,100.0,1.13,14.6,0.106,0.704,0.426,16.0,0.484,94.5,0.432,100.0,87.2,1.23,12.8,0.296,0.894,0.574,13.7,0.493,96.54,94.5,0.568,0
1054,DAL,21601055,8,2,14,-25,GSW,10,2,20,25,92.6,116.7,2.18,18.1,0.237,,,11.7,0.447,95.0,0.344,116.7,92.6,2.13,25.2,,0.763,,16.7,0.659,96.16,95.0,0.656,1
1055,MIN,21601056,10,2,24,-7,SAS,12,5,19,7,102.2,108.7,0.87,15.9,0.39,0.683,0.537,25.3,0.56,91.5,0.438,108.7,102.2,1.38,17.6,0.317,0.61,0.463,17.4,0.577,93.84,91.5,0.562,1
1056,POR,21601057,8,6,14,-3,MIL,8,8,22,3,98.9,96.8,1.23,12.9,0.302,0.685,0.495,13.8,0.488,93.5,0.507,96.8,98.9,1.07,12.2,0.315,0.698,0.505,15.1,0.476,95.36,93.5,0.493,1
1057,LAC,21601058,4,4,21,24,LAL,8,3,22,-24,134.3,109.0,1.44,16.8,,0.698,,16.2,0.678,99.5,0.594,109.0,134.3,2.3,16.8,0.302,,,10.0,0.525,100.48,99.5,0.406,0
1058,CHA,21601059,9,3,12,7,ORL,5,3,19,-7,117.2,109.7,2.4,18.2,0.354,0.708,0.531,10.8,0.557,93.0,0.552,109.7,117.2,1.86,19.6,0.292,0.646,0.469,15.1,0.552,94.66,93.0,0.448,0
1059,BOS,21601060,5,2,17,9,IND,13,6,19,-9,117.2,106.4,1.59,20.1,0.333,,,18.3,0.604,93.5,0.548,106.4,117.2,1.54,15.6,,0.667,,13.8,0.524,93.76,93.5,0.452,0
1060,DET,21601061,6,1,17,-22,CHI,12,2,20,22,127.2,103.3,3.27,26.6,,0.604,,12.0,0.662,92.0,0.657,103.3,127.2,1.13,13.9,0.396,,,17.4,0.497,93.92,92.0,0.343,1
1061,PHI,21601062,8,4,23,-25,OKC,7,8,17,25,127.1,102.1,1.63,18.2,0.511,0.804,0.667,16.7,0.603,95.5,0.661,102.1,127.1,1.9,15.4,0.196,0.489,0.333,10.5,0.513,98.84,95.5,0.339,1
1062,ATL,21601063,11,5,19,-4,WAS,9,6,26,4,100.0,102.0,1.25,14.8,0.259,0.6,0.439,16.0,0.506,101.0,0.511,102.0,100.0,1.21,15.6,0.4,0.741,0.561,18.6,0.495,105.44,101.0,0.489,1
1063,CLE,21601064,4,4,12,-13,DEN,7,0,16,13,120.2,132.6,2.2,17.9,,,,10.6,0.62,94.5,0.439,132.6,120.2,5.83,24.5,,,,6.3,0.619,95.94,94.5,0.561,1
1064,MIL,21601065,9,4,11,18,SAC,6,6,15,-18,130.3,107.7,2.55,21.8,0.268,0.717,0.506,12.4,0.649,90.0,0.597,107.7,130.3,1.46,15.8,0.283,0.732,0.494,14.3,0.554,93.38,90.0,0.403,0
1065,UTA,21601066,5,7,11,7,NYK,5,1,26,-7,112.2,120.0,1.58,16.0,0.279,0.574,0.443,13.3,0.574,90.0,0.442,120.0,112.2,2.25,14.0,0.426,0.721,0.557,8.9,0.525,90.84,90.0,0.558,0
1066,BKN,21601067,11,5,26,28,PHX,14,3,30,-28,112.5,87.5,1.47,16.1,0.357,0.723,0.554,15.2,0.555,112.0,0.683,87.5,112.5,0.8,11.1,0.277,0.643,0.446,17.9,0.454,113.22,112.0,0.317,0
1067,TOR,21601068,9,3,21,17,MIA,8,11,23,-17,89.4,106.3,1.18,15.5,0.259,0.583,0.406,18.1,0.456,94.5,0.391,106.3,89.4,0.56,8.3,0.417,0.741,0.594,18.9,0.543,99.6,94.5,0.609,0
1068,DAL,21601069,11,4,18,2,LAC,6,2,16,-2,104.3,102.2,2.89,20.8,0.149,0.696,0.419,9.7,0.539,93.0,0.543,102.2,104.3,1.06,14.5,0.304,0.851,0.581,18.3,0.532,96.08,93.0,0.457,0
1069,MEM,21601070,4,4,18,-7,SAS,6,5,19,7,108.4,115.5,1.29,15.4,0.333,0.756,0.544,16.9,0.532,83.5,0.443,115.5,108.4,4.33,21.8,0.244,0.667,0.456,7.1,0.557,87.86,83.5,0.557,1
1070,POR,21601071,8,2,20,15,NYK,5,9,20,-15,99.0,113.4,2.09,17.6,0.222,0.733,0.455,11.5,0.491,96.5,0.446,113.4,99.0,1.15,12.4,0.267,0.778,0.545,13.4,0.593,97.28,96.5,0.554,0
1071,BKN,21601072,5,4,22,-21,WAS,9,5,19,21,103.8,125.2,1.71,18.3,,0.708,,13.5,0.578,103.5,0.411,125.2,103.8,2.9,19.9,0.292,,,9.7,0.605,103.56,103.5,0.589,1
1072,CHA,21601073,6,4,17,-7,CLE,6,5,22,7,112.9,119.1,1.64,13.9,0.345,,,11.8,0.522,93.5,0.418,119.1,112.9,2.17,21.2,,0.655,,12.8,0.662,95.56,93.5,0.582,1
1073,ORL,21601074,4,6,17,28,DET,3,3,17,-28,87.0,117.3,2.33,15.6,0.266,,,9.0,0.415,99.0,0.342,117.3,87.0,3.27,25.0,,0.734,,11.2,0.594,101.76,99.0,0.658,0
1074,IND,21601075,9,8,29,-8,DEN,8,4,15,8,123.8,115.8,1.77,16.8,,0.729,,12.9,0.619,101.0,0.577,115.8,123.8,1.46,14.4,0.271,,,12.9,0.586,102.38,101.0,0.423,1
1075,BOS,21601076,8,5,32,10,PHX,9,3,30,-10,118.2,109.1,2.07,19.9,0.273,0.769,0.514,13.6,0.594,110.0,0.541,109.1,118.2,1.77,16.0,0.231,0.727,0.486,11.8,0.558,111.48,110.0,0.459,0
1076,PHI,21601077,10,4,22,10,CHI,9,5,15,-10,107.0,117.0,1.47,15.5,0.379,0.625,0.48,15.0,0.511,100.0,0.424,117.0,107.0,1.21,17.0,0.375,0.621,0.52,19.0,0.628,102.88,100.0,0.576,0
1077,ATL,21601078,5,3,19,-3,MIL,10,6,23,3,104.3,107.5,1.18,15.3,0.4,0.76,0.58,18.3,0.518,93.0,0.471,107.5,104.3,3.0,20.6,0.24,0.6,0.42,9.7,0.526,96.3,93.0,0.529,1
1078,NOP,21601079,9,7,15,-10,HOU,5,3,19,10,114.7,104.9,1.53,19.4,0.385,,,18.6,0.575,102.0,0.522,104.9,114.7,2.8,20.7,,0.615,,9.8,0.551,103.48,102.0,0.478,1
1079,LAL,21601080,6,2,23,11,MIN,13,10,20,-11,121.5,111.2,1.3,17.8,0.357,0.692,0.543,18.7,0.648,96.91,0.492,111.2,121.5,2.29,21.2,0.308,0.643,0.457,13.1,0.568,98.72,96.91,0.508,0
1080,GSW,21601081,14,8,15,14,SAC,7,4,16,-14,116.3,102.0,2.85,25.2,0.304,0.733,0.516,13.3,0.588,98.0,0.602,102.0,116.3,1.29,19.7,0.267,0.696,0.484,21.4,0.564,100.32,98.0,0.398,0
1081,UTA,21601082,5,3,22,-13,LAC,9,5,17,13,114.9,102.2,1.4,11.6,0.298,0.725,0.52,10.6,0.561,93.5,0.584,102.2,114.9,1.57,16.9,0.275,0.702,0.48,15.1,0.506,95.62,93.5,0.416,1
1082,CLE,21601083,6,6,18,-12,WAS,10,4,23,12,122.3,133.7,1.85,18.2,0.333,0.639,0.469,13.8,0.606,94.5,0.434,133.7,122.3,2.0,18.5,0.361,0.667,0.531,12.6,0.68,95.66,94.5,0.566,1
1083,TOR,21601084,9,3,21,8,DAL,10,4,16,-8,97.7,106.8,1.67,16.3,0.308,0.674,0.474,13.6,0.474,88.0,0.453,106.8,97.7,1.47,18.0,0.326,0.692,0.526,17.0,0.553,89.38,88.0,0.547,0
1084,SAS,21601085,11,6,18,8,NYK,6,5,16,-8,101.0,107.1,1.5,18.0,,0.618,,16.5,0.524,98.0,0.467,107.1,101.0,2.0,19.4,0.382,,,14.1,0.517,99.06,98.0,0.533,0
1085,POR,21601086,5,3,20,12,MIN,10,3,14,-12,109.9,121.7,1.88,13.3,0.19,0.828,0.451,8.8,0.555,91.5,0.429,121.7,109.9,1.6,20.4,0.172,0.81,0.549,16.3,0.714,90.78,91.5,0.571,0
1086,CHA,21601087,8,2,14,14,PHX,6,3,17,-14,125.0,110.4,4.14,21.7,0.239,0.791,0.506,7.3,0.615,96.0,0.558,110.4,125.0,2.08,19.6,0.209,0.761,0.494,12.5,0.584,95.62,96.0,0.442,0
1087,BKN,21601088,13,7,25,15,ATL,10,3,19,-15,89.3,104.9,0.76,10.7,0.444,0.673,0.537,20.4,0.41,102.5,0.339,104.9,89.3,1.17,15.2,0.327,0.556,0.463,17.6,0.539,106.14,102.5,0.661,0
1088,LAC,21601089,7,2,14,-1,SAC,5,4,25,1,103.2,105.4,2.0,16.6,0.18,0.816,0.495,10.6,0.537,93.5,0.523,105.4,103.2,1.92,18.4,0.184,0.82,0.505,12.9,0.546,95.02,93.5,0.477,1
1089,CHI,21601090,4,2,16,15,MIL,8,0,9,-15,116.0,102.2,2.2,24.0,0.325,,,16.0,0.61,93.0,0.591,102.2,116.0,2.0,16.5,,0.675,,10.9,0.514,93.44,93.0,0.409,0
1090,OKC,21601091,15,3,21,-12,HOU,8,4,23,12,129.2,119.0,1.6,22.8,0.129,0.673,0.47,18.9,0.776,105.5,0.556,119.0,129.2,1.69,18.1,0.327,0.871,0.53,15.2,0.588,106.78,105.5,0.444,1
1091,IND,21601092,9,4,13,13,PHI,7,5,23,-13,108.1,94.0,1.45,12.4,,0.782,,11.1,0.526,99.5,0.584,94.0,108.1,1.19,14.7,0.218,,,16.0,0.499,101.46,99.5,0.416,0
1092,BOS,21601093,8,3,19,4,MIA,9,5,22,-4,115.5,110.2,1.68,23.0,0.297,0.593,0.473,19.6,0.636,97.5,0.581,110.2,115.5,1.19,13.9,0.407,0.703,0.527,16.3,0.532,100.28,97.5,0.419,0
1093,MEM,21601094,11,0,13,-12,GSW,9,4,15,12,119.1,104.4,1.67,23.9,,0.627,,20.2,0.683,89.5,0.593,104.4,119.1,1.4,16.5,0.373,,,16.7,0.513,91.1,89.5,0.407,1
1094,NOP,21601095,6,4,18,25,DEN,3,1,13,-25,89.1,111.7,2.33,16.0,0.148,,,8.9,0.445,102.0,0.371,111.7,89.1,3.22,20.7,,0.852,,8.7,0.562,102.22,102.0,0.629,0
1095,LAL,21601096,6,3,17,-16,POR,8,4,16,16,81.8,98.0,1.9,15.8,0.071,0.768,0.42,10.1,0.443,99.0,0.393,98.0,81.8,1.85,17.9,0.232,0.929,0.58,13.1,0.5,99.2,99.0,0.607,1
1096,TOR,21601097,7,8,25,19,ORL,11,3,23,-19,112.0,129.7,1.58,14.5,0.255,,,12.0,0.558,100.5,0.422,129.7,112.0,1.6,17.5,,0.745,,14.9,0.666,104.36,100.5,0.578,0
1097,NYK,21601098,13,5,16,14,DET,4,3,16,-14,96.0,111.2,0.9,13.7,0.333,,,20.2,0.509,98.5,0.353,111.2,96.0,2.0,20.2,,0.667,,13.3,0.607,99.98,98.5,0.647,0
1098,CLE,21601099,8,2,20,-29,SAS,11,7,18,29,78.7,108.4,1.05,15.7,,0.723,,20.2,0.417,94.5,0.278,108.4,78.7,2.0,18.5,0.283,,,12.6,0.551,97.1,94.5,0.722,1
1099,DAL,21601100,12,4,16,-1,OKC,10,7,21,1,97.8,98.9,1.53,18.2,,,,16.1,0.515,93.0,0.516,98.9,97.8,0.94,13.5,,,,19.4,0.505,96.76,93.0,0.484,1
1100,SAC,21601101,4,6,23,1,MEM,4,2,18,-1,107.1,108.3,1.88,11.9,0.475,0.75,0.584,9.5,0.438,84.0,0.445,108.3,107.1,1.33,14.8,0.25,0.525,0.416,14.3,0.567,87.98,84.0,0.555,0
1101,UTA,21601102,6,7,22,8,NOP,7,7,17,-8,108.7,114.9,1.89,14.6,0.128,0.688,0.411,9.8,0.552,93.0,0.452,114.9,108.7,2.25,20.5,0.313,0.872,0.589,12.8,0.581,94.24,93.0,0.548,0
1102,CHA,21601103,7,1,12,-10,MIL,1,3,26,10,117.4,128.3,6.25,20.5,0.13,,,4.3,0.582,92.0,0.471,128.3,117.4,2.21,24.5,,0.87,,15.2,0.724,92.12,92.0,0.529,1
1103,IND,21601104,8,5,22,-1,MIN,10,9,22,1,120.0,121.1,1.67,18.3,0.432,0.643,0.535,15.8,0.591,95.0,0.495,121.1,120.0,1.57,16.9,0.357,0.568,0.465,14.7,0.61,98.84,95.0,0.505,1
1104,PHI,21601105,7,9,23,5,BKN,11,5,19,-5,98.1,101.9,1.69,15.8,0.267,,,12.6,0.483,103.5,0.479,101.9,98.1,1.31,15.3,,0.733,,15.4,0.529,104.4,103.5,0.521,0
1105,ATL,21601106,5,6,23,4,PHX,12,6,31,-4,90.5,87.5,1.26,17.1,0.273,0.701,0.508,18.1,0.486,104.5,0.569,87.5,90.5,1.67,17.1,0.299,0.727,0.492,14.4,0.427,107.66,104.5,0.431,0
1106,MIA,21601107,5,4,18,1,DET,7,5,23,-1,104.3,106.6,1.54,15.7,0.346,,,14.1,0.509,91.5,0.5,106.6,104.3,1.38,14.7,,0.654,,14.3,0.531,92.28,91.5,0.5,0
1107,HOU,21601108,9,2,14,-7,GSW,9,7,29,7,109.7,102.9,1.94,22.8,0.256,0.712,0.505,16.5,0.594,103.0,0.554,102.9,109.7,1.43,14.7,0.288,0.744,0.495,13.6,0.519,105.1,103.0,0.446,1
1108,POR,21601109,8,5,18,9,DEN,3,6,24,-9,110.8,120.8,1.77,16.6,0.314,,,12.7,0.55,101.5,0.467,120.8,110.8,1.67,11.6,,0.686,,8.9,0.578,101.66,101.5,0.533,0
1109,LAL,21601110,6,9,19,-11,WAS,12,3,20,11,108.0,119.0,1.17,16.0,0.302,0.647,0.489,18.0,0.587,100.0,0.48,119.0,108.0,1.85,16.9,0.353,0.698,0.511,13.0,0.567,102.02,100.0,0.52,1
1110,ATL,21601111,7,3,15,7,PHI,7,3,19,-7,106.5,100.0,1.12,14.9,0.375,0.686,0.535,18.3,0.541,92.5,0.522,100.0,106.5,2.0,21.9,0.314,0.625,0.465,16.3,0.501,93.64,92.5,0.478,0
1111,OKC,21601112,11,7,20,8,ORL,9,8,22,-8,101.8,93.0,1.5,12.5,0.238,0.77,0.5,10.7,0.499,102.34,0.523,93.0,101.8,1.71,16.3,0.23,0.762,0.5,12.3,0.487,102.88,102.34,0.477,0
1112,MIL,21601113,9,8,21,3,BOS,8,3,18,-3,107.5,112.0,1.5,17.4,0.444,0.763,0.576,17.2,0.51,92.5,0.441,112.0,107.5,1.69,21.0,0.237,0.556,0.424,17.4,0.602,96.8,92.5,0.559,0
1113,CHA,21601114,6,2,18,4,TOR,4,7,22,-4,120.9,115.2,2.56,18.1,0.298,0.63,0.462,9.9,0.577,91.5,0.515,115.2,120.9,1.64,17.6,0.37,0.702,0.538,15.2,0.566,93.9,91.5,0.485,0
1114,NYK,21601115,2,6,16,-17,MIA,11,7,23,17,114.1,95.7,1.64,14.9,0.234,0.603,0.438,12.0,0.574,92.0,0.59,95.7,114.1,1.19,14.3,0.397,0.766,0.562,17.4,0.448,95.86,92.0,0.41,1
1115,IND,21601116,5,7,18,-13,MEM,8,3,19,13,106.6,118.3,1.58,15.5,0.265,0.702,0.479,13.2,0.529,92.0,0.439,118.3,106.6,2.75,17.5,0.298,0.735,0.521,8.6,0.573,93.26,92.0,0.561,1
1116,NOP,21601117,5,5,18,3,DAL,3,4,21,-3,126.9,130.1,5.0,19.5,0.25,0.733,0.484,5.4,0.599,93.0,0.476,130.1,126.9,4.33,19.9,0.267,0.75,0.516,6.5,0.614,94.5,93.0,0.524,0
1117,SAS,21601118,9,9,12,-12,GSW,7,7,22,12,122.2,107.7,2.07,22.8,0.357,0.549,0.462,16.7,0.612,90.5,0.554,107.7,122.2,1.18,15.2,0.451,0.643,0.538,18.7,0.519,95.14,90.5,0.446,1
1118,LAC,21601119,6,4,22,9,WAS,7,0,31,-9,133.0,124.0,2.7,19.8,0.268,0.648,0.484,10.0,0.67,100.0,0.585,124.0,133.0,2.0,15.9,0.352,0.732,0.516,11.0,0.586,102.02,100.0,0.415,0
1119,UTA,21601120,10,3,18,30,SAC,7,1,17,-30,91.1,123.1,1.08,12.7,0.133,0.775,0.435,14.4,0.494,90.5,0.333,123.1,91.1,2.0,18.3,0.225,0.867,0.565,12.1,0.641,92.64,90.5,0.667,0
1120,BKN,21601121,4,4,16,-1,DET,6,7,11,1,89.9,90.9,1.31,13.4,0.228,0.755,0.482,13.1,0.457,99.0,0.436,90.9,89.9,1.25,15.4,0.245,0.772,0.518,16.2,0.481,100.38,99.0,0.564,1
1121,CHI,21601122,11,3,15,6,CLE,6,5,22,-6,104.2,98.9,1.86,18.9,,0.78,,14.7,0.506,94.5,0.557,98.9,104.2,1.53,18.0,0.22,,,16.0,0.516,96.48,94.5,0.443,0
1122,MIN,21601123,9,5,20,15,LAL,4,5,22,-15,111.8,128.0,1.18,15.6,0.364,0.62,0.5,18.3,0.571,93.0,0.427,128.0,111.8,2.73,20.9,0.38,0.636,0.5,11.8,0.582,96.62,93.0,0.573,0
1123,PHX,21601124,6,2,27,-6,LAC,4,4,21,6,121.6,116.8,1.33,15.4,0.256,,,14.7,0.653,101.5,0.534,116.8,121.6,1.71,17.1,,0.744,,13.9,0.575,103.26,101.5,0.466,1
1124,POR,21601125,12,8,16,10,HOU,9,3,20,-10,105.9,115.8,1.0,13.1,0.358,0.74,0.544,17.8,0.529,101.0,0.407,115.8,105.9,2.0,17.7,0.26,0.642,0.456,11.9,0.587,103.4,101.0,0.593,0
1125,TOR,21601126,7,5,23,11,IND,7,4,21,-11,105.3,115.6,1.36,14.7,,0.615,,14.7,0.52,95.5,0.439,115.6,105.3,1.64,17.1,0.385,,,14.6,0.57,96.82,95.5,0.561,0
1126,CHA,21601127,10,11,17,8,DEN,4,1,19,-8,125.8,117.5,3.71,19.7,,0.766,,7.2,0.615,97.0,0.525,117.5,125.8,2.46,22.9,0.234,,,13.4,0.601,97.02,97.0,0.475,0
1127,PHI,21601128,7,2,21,-17,CLE,8,4,16,17,123.2,107.1,3.33,21.3,,0.809,,9.1,0.598,98.5,0.582,107.1,123.2,1.44,19.4,0.191,,,18.4,0.581,99.7,98.5,0.418,1
1128,BOS,21601129,6,5,18,1,ORL,9,4,21,-1,112.5,113.7,2.45,19.7,0.184,0.729,0.481,10.6,0.591,103.0,0.515,113.7,112.5,3.11,19.2,0.271,0.816,0.519,8.8,0.532,105.98,103.0,0.485,0
1129,MIL,21601130,6,3,18,3,DET,8,4,27,-3,105.0,108.0,2.08,17.7,0.298,0.764,0.527,12.0,0.505,90.57,0.485,108.0,105.0,2.08,18.4,0.236,0.702,0.473,12.0,0.546,92.83,90.57,0.515,0
1130,DAL,21601131,7,4,21,-9,MEM,4,4,22,9,100.0,108.8,1.67,13.5,0.163,,,10.0,0.517,90.5,0.419,108.8,100.0,1.64,19.0,,0.837,,15.4,0.591,89.9,90.5,0.581,1
1131,NOP,21601132,16,12,13,28,SAC,7,6,17,-28,114.7,86.4,2.33,19.5,0.25,0.679,0.472,11.8,0.566,102.5,0.665,86.4,114.7,0.86,13.2,0.321,0.75,0.528,20.4,0.457,104.92,102.5,0.335,0
1132,NYK,21601133,9,5,18,4,MIA,5,4,17,-4,101.1,106.5,1.21,13.6,0.321,0.786,0.526,15.1,0.5,92.5,0.413,106.5,101.1,1.79,19.8,0.214,0.679,0.474,15.2,0.56,95.24,92.5,0.587,0
1133,WAS,21601134,8,1,23,-7,UTA,9,7,18,7,104.4,97.8,1.67,17.0,0.233,,,13.2,0.555,90.5,0.614,97.8,104.4,0.8,9.9,,0.767,,16.7,0.468,92.84,90.5,0.386,1
1134,OKC,21601135,7,3,21,-5,SAS,8,11,23,5,99.0,104.2,1.17,15.9,0.367,0.692,0.535,18.8,0.511,96.0,0.49,104.2,99.0,1.64,17.2,0.308,0.633,0.465,14.6,0.516,97.88,96.0,0.51,1
1135,GSW,21601136,10,14,20,9,HOU,6,3,12,-9,112.6,102.1,2.25,19.3,0.352,0.633,0.5,12.6,0.529,95.5,0.569,102.1,112.6,1.33,14.7,0.367,0.648,0.5,15.6,0.485,99.14,95.5,0.431,0
1136,LAC,21601137,8,5,19,11,LAL,12,2,27,-11,116.2,106.1,1.33,19.1,,0.702,,18.2,0.685,98.5,0.595,106.1,116.2,2.17,18.4,0.298,,,12.2,0.504,99.08,98.5,0.405,0
1137,CHI,21601138,6,4,17,2,ATL,4,1,16,-2,107.2,109.3,1.92,18.5,0.288,0.8,0.526,13.4,0.533,97.0,0.469,109.3,107.2,2.08,19.5,0.2,0.712,0.474,12.4,0.581,98.32,97.0,0.531,0
1138,ORL,21601139,9,2,15,-10,BKN,8,5,15,10,119.8,112.1,2.36,18.8,0.304,0.75,0.532,10.9,0.599,100.0,0.543,112.1,119.8,1.86,18.9,0.25,0.696,0.468,14.1,0.569,101.82,100.0,0.457,1
