,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,22000887,1610612762,Jazz,UTA,Utah,240:00:00,112,108.7,84.4,87.3,27.6,21.5,0.659,2.25,19.8,0.184,0.779,0.53,11.995,11.7,0.55,0.577,1,0.202,102.76,102.5,85.42,103,0.692
1,22000887,1610612745,Rockets,HOU,Houston,240:00:00,84.4,87.3,112,108.7,-27.6,-21.5,0.486,1.55,12.6,0.221,0.816,0.47,10.429,10.8,0.404,0.418,1,0.197,102.76,102.5,85.42,102,0.308
0,22000888,1610612759,Spurs,SAS,San Antonio,240:00:00,96.9,97.8,117.8,120.2,-21,-22.5,0.677,1.91,17.8,0.208,0.727,0.457,12.249,12.4,0.468,0.507,1,0.2,90.3,89,74.17,89,0.395
1,22000888,1610612748,Heat,MIA,Miami,240:00:00,117.8,120.2,96.9,97.8,21,22.5,0.718,3.5,21.9,0.273,0.792,0.543,8.811,9,0.548,0.583,1,0.196,90.3,89,74.17,89,0.605
0,22000889,1610612763,Grizzlies,MEM,Memphis,240:00:00,109.2,110.5,113.8,123.2,-4.5,-12.6,0.5,1.46,15.1,0.306,0.608,0.46,13.525,13.7,0.53,0.558,1,0.202,99.48,95,79.17,95,0.419
1,22000889,1610612746,Clippers,LAC,LA,240:00:00,113.8,123.2,109.2,110.5,4.5,12.6,0.737,2.15,19.9,0.392,0.694,0.54,12.641,13.7,0.536,0.586,1,0.199,99.48,95,79.17,95,0.581
0,22000890,1610612757,Trail Blazers,POR,Portland,240:00:00,109.8,114.1,113.4,115.2,-3.6,-1.1,0.525,1.91,16.7,0.292,0.64,0.469,11.506,12,0.529,0.561,1,0.199,94.54,92,76.67,92,0.495
1,22000890,1610612743,Nuggets,DEN,Denver,240:00:00,113.4,115.2,109.8,114.1,3.6,1.1,0.615,1.71,18,0.36,0.708,0.531,14.976,15.2,0.517,0.555,1,0.195,94.54,92,76.67,92,0.505
0,22000891,1610612758,Kings,SAC,Sacramento,240:00:00,131.1,130.6,125.4,125,5.7,5.6,0.674,2.07,22.2,0.152,0.714,0.467,14.338,14.3,0.696,0.73,1,0.203,98.66,99,82.5,98,0.523
1,22000891,1610612750,Timberwolves,MIN,Minnesota,240:00:00,125.4,125,131.1,130.6,-5.7,-5.6,0.652,2.5,21.6,0.286,0.848,0.533,12.039,12,0.615,0.646,1,0.197,98.66,99,82.5,100,0.477
0,22000892,1610612756,Suns,PHX,Phoenix,240:00:00,86.9,88.7,98.4,101,-11.5,-12.4,0.5,1.06,14.2,0.245,0.667,0.439,17.179,17.5,0.443,0.468,1,0.2,99.76,97.5,81.25,97,0.385
1,22000892,1610612738,Celtics,BOS,Boston,240:00:00,98.4,101,86.9,88.7,11.5,12.4,0.606,0.87,15.3,0.333,0.755,0.561,22.872,23.5,0.506,0.565,1,0.194,99.76,97.5,81.25,98,0.615
0,22000893,1610612753,Magic,ORL,Orlando,240:00:00,100.6,99,129.3,135,-28.6,-36,0.361,2.17,10.4,0.238,0.651,0.406,6.039,5.9,0.434,0.47,1,0.198,101.9,100.5,83.75,101,0.303
1,22000893,1610612740,Pelicans,NOP,New Orleans,240:00:00,129.3,135,100.6,99,28.6,36,0.68,2.27,22.6,0.349,0.762,0.594,14.362,15,0.622,0.665,1,0.196,101.9,100.5,83.75,100,0.697
0,22000894,1610612755,76ers,PHI,Philadelphia,240:00:00,115.9,117,122.6,121.6,-6.7,-4.6,0.587,3,20,0.146,0.775,0.432,8.918,9,0.571,0.591,1,0.196,101.02,101,84.17,100,0.447
1,22000894,1610612749,Bucks,MIL,Milwaukee,240:00:00,122.6,121.6,115.9,117,6.7,4.6,0.711,2,23,0.225,0.854,0.568,15.823,15.7,0.679,0.68,1,0.202,101.02,101,84.17,102,0.553
0,22000895,1610612759,Spurs,SAS,San Antonio,240:00:00,116.6,115.2,95.1,96.8,21.5,18.4,0.757,2.8,21.6,0.261,0.723,0.495,11.004,10.9,0.531,0.577,1,0.202,93.28,93,77.5,92,0.653
1,22000895,1610612765,Pistons,DET,Detroit,240:00:00,95.1,96.8,116.6,115.2,-21.5,-18.4,0.429,0.83,12.5,0.277,0.739,0.505,18.813,19.1,0.506,0.525,1,0.197,93.28,93,77.5,94,0.347
0,22000896,1610612741,Bulls,CHI,Chicago,240:00:00,109.3,111.3,94.3,93.8,14.9,17.5,0.698,1.67,21.5,0.304,0.837,0.579,18.211,18.6,0.575,0.588,1,0.197,97.66,97,80.83,97,0.587
1,22000896,1610612766,Hornets,CHA,Charlotte,240:00:00,94.3,93.8,109.3,111.3,-14.9,-17.5,0.857,2.14,22.5,0.163,0.696,0.421,14.511,14.4,0.476,0.508,1,0.199,97.66,97,80.83,97,0.413
0,22000897,1610612747,Lakers,LAL,Los Angeles,240:00:00,108.4,111.1,114,116.2,-5.6,-5.1,0.605,1.63,18.6,0.347,0.702,0.521,15.767,16.2,0.533,0.564,1,0.201,101.16,99,82.5,99,0.461
1,22000897,1610612742,Mavericks,DAL,Dallas,240:00:00,114,116.2,108.4,111.1,5.6,5.1,0.575,1.92,17.3,0.298,0.653,0.479,11.9,12.1,0.543,0.588,1,0.202,101.16,99,82.5,99,0.539
0,22000898,1610612748,Heat,MIA,Miami,240:00:00,110.7,110.8,125.1,128.3,-14.3,-17.5,0.632,1.85,19.5,0.22,0.711,0.456,13.972,14,0.563,0.599,1,0.2,93.7,92.5,77.08,93,0.437
1,22000898,1610612737,Hawks,ATL,Atlanta,240:00:00,125.1,128.3,110.7,110.8,14.3,17.5,0.558,1.71,19,0.289,0.78,0.544,14.837,15.2,0.631,0.668,1,0.199,93.7,92.5,77.08,92,0.563
0,22000899,1610612738,Celtics,BOS,Boston,240:00:00,99,100,105.5,105.8,-6.5,-5.8,0.553,1.11,14.9,0.3,0.84,0.545,18.088,18.3,0.495,0.515,1,0.198,104.18,103.5,86.25,104,0.419
1,22000899,1610612751,Nets,BKN,Brooklyn,240:00:00,105.5,105.8,99,100,6.5,5.8,0.703,2.36,19.2,0.16,0.7,0.455,10.647,10.7,0.494,0.554,1,0.201,104.18,103.5,86.25,103,0.581
0,22000900,1610612739,Cavaliers,CLE,Cleveland,240:00:00,110.7,113.3,117.5,121.3,-6.8,-8,0.659,1.59,20.7,0.39,0.702,0.571,18.446,18.9,0.575,0.592,1,0.198,92.04,89.5,74.58,90,0.505
1,22000900,1610612766,Hornets,CHA,Charlotte,240:00:00,117.5,121.3,110.7,113.3,6.8,8,0.65,5.2,19.6,0.298,0.61,0.429,5.44,5.6,0.5,0.53,1,0.196,92.04,89.5,74.58,89,0.495
0,22000901,1610612746,Clippers,LAC,LA,240:00:00,101.8,103.8,100.3,99,1.4,4.8,0.564,1.57,15.4,0.295,0.818,0.543,13.069,13.3,0.464,0.509,1,0.2,105.4,105,87.5,105,0.515
1,22000901,1610612745,Rockets,HOU,Houston,240:00:00,100.3,99,101.8,103.8,-1.4,-4.8,0.667,1.71,17.6,0.182,0.705,0.457,13.503,13.3,0.478,0.527,1,0.201,105.4,105,87.5,105,0.485
0,22000902,1610612764,Wizards,WAS,Washington,240:00:00,119.4,121.7,101.9,103.8,17.5,17.9,0.521,1.25,17.2,0.356,0.714,0.554,18.512,18.9,0.613,0.645,1,0.198,107.52,105.5,87.92,106,0.589
1,22000902,1610612760,Thunder,OKC,Oklahoma City,240:00:00,101.9,103.8,119.4,121.7,-17.5,-17.9,0.462,1.06,12.9,0.286,0.644,0.446,15.888,16.2,0.473,0.524,1,0.197,107.52,105.5,87.92,105,0.411
0,22000903,1610612744,Warriors,GSW,Golden State,240:00:00,118.1,120.4,97.2,98,20.9,22.4,0.889,2.67,27.2,0.225,0.818,0.568,15.012,15.3,0.625,0.642,1,0.196,99.86,98.5,82.08,98,0.62
1,22000903,1610612743,Nuggets,DEN,Denver,240:00:00,97.2,98,118.1,120.4,-20.9,-22.4,0.765,2.89,19.7,0.182,0.775,0.432,9.018,9.1,0.46,0.501,1,0.2,99.86,98.5,82.08,99,0.38
0,22000904,1610612761,Raptors,TOR,Toronto,240:00:00,110.3,109.6,125.6,125,-15.2,-15.4,0.861,4.43,24,0.104,0.806,0.405,7.498,7.4,0.536,0.564,1,0.201,94.46,95,79.17,94,0.442
1,22000904,1610612752,Knicks,NYK,New York,240:00:00,125.6,125,110.3,109.6,15.2,15.4,0.476,1.33,16.6,0.194,0.896,0.595,15.697,15.6,0.667,0.701,1,0.193,94.46,95,79.17,96,0.558
0,22000905,1610612755,76ers,PHI,Philadelphia,240:00:00,90.4,91.3,125,126.9,-34.6,-35.7,0.484,0.88,11.6,0.196,0.654,0.417,16.352,16.5,0.421,0.485,1,0.198,104.76,103.5,86.25,103,0.326
1,22000905,1610612749,Bucks,MIL,Milwaukee,240:00:00,125,126.9,90.4,91.3,34.6,35.7,0.673,2.06,21.4,0.346,0.804,0.583,15.157,15.4,0.611,0.625,1,0.194,104.76,103.5,86.25,104,0.674
0,22000906,1610612754,Pacers,IND,Indiana,240:00:00,107.1,110.6,98.7,102.8,8.4,7.7,0.7,5.6,19.4,0.222,0.603,0.405,4.655,4.8,0.469,0.516,1,0.199,108.92,105,87.5,104,0.524
1,22000906,1610612765,Pistons,DET,Detroit,240:00:00,98.7,102.8,107.1,110.6,-8.4,-7.7,0.667,1.44,17.2,0.397,0.778,0.595,16.298,17,0.458,0.507,1,0.199,108.92,105,87.5,106,0.476
0,22000907,1610612748,Heat,MIA,Miami,240:00:00,108.7,110.4,104.4,105.2,4.2,5.2,0.611,1.69,17.5,0.208,0.805,0.483,13.325,13.5,0.538,0.585,1,0.195,97.14,96,80,96,0.513
1,22000907,1610612741,Bulls,CHI,Chicago,240:00:00,104.4,105.2,108.7,110.4,-4.2,-5.2,0.737,1.56,21.4,0.195,0.792,0.517,18.61,18.8,0.563,0.596,1,0.197,97.14,96,80,96,0.487
0,22000908,1610612747,Lakers,LAL,Los Angeles,240:00:00,95.5,96.9,111.3,113.7,-15.8,-16.8,0.667,2.44,17.5,0.208,0.727,0.443,9.244,9.4,0.453,0.493,1,0.201,97.18,95.5,79.58,96,0.415
1,22000908,1610612742,Mavericks,DAL,Dallas,240:00:00,111.3,113.7,95.5,96.9,15.8,16.8,0.684,1.44,19.5,0.273,0.792,0.557,18.557,18.9,0.571,0.607,1,0.194,97.18,95.5,79.58,95,0.585
0,22000909,1610612762,Jazz,UTA,Utah,240:00:00,96.4,97,97.3,102,-0.9,-5.1,0.727,1.2,18.1,0.2,0.702,0.467,20.08,20.2,0.518,0.542,1,0.199,101.7,99,82.5,99,0.498
1,22000909,1610612750,Timberwolves,MIN,Minnesota,240:00:00,97.3,102,96.4,97,0.9,5.1,0.375,1.07,11.6,0.298,0.8,0.533,13.487,14.1,0.484,0.501,1,0.195,101.7,99,82.5,99,0.502
0,22000910,1610612745,Rockets,HOU,Houston,240:00:00,111.2,111.5,122.8,122.9,-11.6,-11.3,0.659,1.69,19.7,0.174,0.886,0.481,15.337,15.4,0.591,0.615,1,0.199,104.68,104.5,87.08,104,0.428
1,22000910,1610612743,Nuggets,DEN,Denver,240:00:00,122.8,122.9,111.2,111.5,11.6,11.3,0.72,2.4,25.3,0.114,0.826,0.519,14.28,14.3,0.69,0.708,1,0.198,104.68,104.5,87.08,105,0.572
0,22000911,1610612766,Hornets,CHA,Charlotte,240:00:00,126.5,127.6,102.5,106.1,23.9,21.4,0.83,3.55,26.4,0.255,0.714,0.505,11.129,11.2,0.618,0.639,1,0.2,100.14,98,81.67,98,0.63
1,22000911,1610612738,Celtics,BOS,Boston,240:00:00,102.5,106.1,126.5,127.6,-23.9,-21.4,0.529,1.38,13.8,0.286,0.745,0.495,12.815,13.3,0.466,0.523,1,0.201,100.14,98,81.67,98,0.37
0,22000912,1610612756,Suns,PHX,Phoenix,240:00:00,121.4,122.7,129.4,130.6,-8,-7.9,0.512,1.83,16.3,0.34,0.667,0.489,12.245,12.4,0.544,0.589,1,0.2,98.44,97.5,81.25,97,0.422
1,22000912,1610612751,Nets,BKN,Brooklyn,240:00:00,129.4,130.6,121.4,122.7,8,7.9,0.652,2.73,21.4,0.333,0.66,0.511,11.125,11.2,0.603,0.647,1,0.197,98.44,97.5,81.25,98,0.578
0,22000913,1610612749,Bucks,MIL,Milwaukee,240:00:00,104.9,104,107.6,109.9,-2.7,-5.9,0.513,1.67,16.2,0.089,0.78,0.453,12.107,12,0.531,0.571,1,0.2,101.12,100.5,83.75,100,0.49
1,22000913,1610612737,Hawks,ATL,Atlanta,240:00:00,107.6,109.9,104.9,104,2.7,5.9,0.575,2.3,17.5,0.22,0.911,0.547,9.697,9.9,0.528,0.566,1,0.2,101.12,100.5,83.75,101,0.51
0,22000914,1610612753,Magic,ORL,Orlando,240:00:00,106.3,107.7,122.5,126,-16.2,-18.3,0.55,3.14,15.5,0.297,0.837,0.514,6.646,6.7,0.446,0.494,1,0.199,106.12,104,86.67,104,0.427
1,22000914,1610612754,Pacers,IND,Indiana,240:00:00,122.5,126,106.3,107.7,16.2,18.3,0.56,2.15,20,0.163,0.703,0.486,12.159,12.5,0.632,0.662,1,0.197,106.12,104,86.67,104,0.573
0,22000915,1610612758,Kings,SAC,Sacramento,240:00:00,112.2,111.9,115.2,117,-2.9,-5.1,0.537,2,17.1,0.174,0.627,0.412,10.926,10.9,0.558,0.591,1,0.197,101.14,100.5,83.75,101,0.48
1,22000915,1610612744,Warriors,GSW,Golden State,240:00:00,115.2,117,112.2,111.9,2.9,5.1,0.652,1.76,20.2,0.373,0.826,0.588,16.732,17,0.558,0.576,1,0.197,101.14,100.5,83.75,100,0.52
0,22000916,1610612765,Pistons,DET,Detroit,240:00:00,103.5,102,86.4,88.7,17.1,13.4,0.55,1.57,17.4,0.174,0.769,0.49,14.493,14.3,0.53,0.552,1,0.199,98.04,97.5,81.25,98,0.583
1,22000916,1610612737,Hawks,ATL,Atlanta,240:00:00,86.4,88.7,103.5,102,-17.1,-13.4,0.576,1.19,14.9,0.231,0.826,0.51,16.084,16.5,0.412,0.465,1,0.199,98.04,97.5,81.25,97,0.417
0,22000917,1610612753,Magic,ORL,Orlando,240:00:00,110.1,110.8,118.6,122.6,-8.5,-11.8,0.444,1.45,14.1,0.143,0.667,0.405,11.757,11.8,0.546,0.595,1,0.199,94.86,93,77.5,93,0.412
1,22000917,1610612747,Lakers,LAL,Los Angeles,240:00:00,118.6,122.6,110.1,110.8,8.5,11.8,0.489,1.92,17.9,0.333,0.857,0.595,12.479,12.9,0.603,0.612,1,0.198,94.86,93,77.5,93,0.588
0,22000918,1610612755,76ers,PHI,Philadelphia,240:00:00,115.3,117.5,84,86.5,31.3,30.9,0.574,1.29,19,0.293,0.64,0.484,20.015,20.4,0.628,0.644,1,0.197,106.02,103.5,86.25,103,0.691
1,22000918,1610612760,Thunder,OKC,Oklahoma City,240:00:00,84,86.5,115.3,117.5,-31.3,-30.9,0.6,0.7,15.1,0.36,0.707,0.516,28.006,28.8,0.494,0.511,1,0.2,106.02,103.5,86.25,104,0.309
0,22000919,1610612764,Wizards,WAS,Washington,265:00:00,130,132.4,131.1,133.9,-1.1,-1.5,0.448,3.25,16.9,0.389,0.673,0.524,7.273,7.4,0.56,0.596,1,0.198,100.26,98.26,81.89,108,0.491
1,22000919,1610612759,Spurs,SAS,San Antonio,265:00:00,131.1,133.9,130,132.4,1.1,1.5,0.491,4.5,17.8,0.327,0.611,0.476,5.386,5.5,0.563,0.617,1,0.196,100.26,98.26,81.89,109,0.509
0,22000920,1610612756,Suns,PHX,Phoenix,240:00:00,121.1,125.5,114.1,117,6.9,8.5,0.511,1.92,18.3,0.211,0.762,0.5,12.31,12.8,0.627,0.652,1,0.187,96.94,94,78.33,94,0.544
1,22000920,1610612752,Knicks,NYK,New York,240:00:00,114.1,117,121.1,125.5,-6.9,-8.5,0.533,2.18,19,0.238,0.789,0.5,11.411,11.7,0.586,0.602,1,0.197,96.94,94,78.33,94,0.456
0,22000921,1610612761,Raptors,TOR,Toronto,240:00:00,116.9,117.9,101,101.1,15.9,16.8,0.744,2.46,24.1,0.189,0.771,0.518,13.57,13.7,0.595,0.638,1,0.196,95.42,95,79.17,95,0.596
1,22000921,1610612739,Cavaliers,CLE,Cleveland,240:00:00,101,101.1,116.9,117.9,-15.9,-16.8,0.694,1.79,19.4,0.229,0.811,0.482,14.731,14.7,0.494,0.533,1,0.198,95.42,95,79.17,95,0.404
0,22000922,1610612748,Heat,MIA,Miami,240:00:00,107.4,108.5,115,115.8,-7.6,-7.3,0.5,3,15.1,0.122,0.744,0.398,6.316,6.4,0.47,0.537,1,0.196,95.34,94.5,78.75,94,0.443
1,22000922,1610612741,Bulls,CHI,Chicago,240:00:00,115,115.8,107.4,108.5,7.6,7.3,0.805,1.83,24,0.256,0.878,0.602,18.813,18.9,0.604,0.635,1,0.197,95.34,94.5,78.75,95,0.557
0,22000923,1610612762,Jazz,UTA,Utah,240:00:00,105.7,107.2,104.7,108.2,1,-1,0.649,2.18,17.3,0.306,0.755,0.505,11.183,11.3,0.474,0.503,1,0.201,99.3,97,80.83,97,0.476
1,22000923,1610612750,Timberwolves,MIN,Minnesota,240:00:00,104.7,108.2,105.7,107.2,-1,1,0.784,1.81,21.1,0.245,0.694,0.495,15.962,16.5,0.542,0.569,1,0.198,99.3,97,80.83,97,0.524
0,22000924,1610612740,Pelicans,NOP,New Orleans,240:00:00,118.3,117.6,99.5,102,18.8,15.7,0.636,1.75,20.4,0.238,0.685,0.49,15.773,15.7,0.628,0.642,1,0.199,102.46,101.5,84.58,102,0.63
1,22000924,1610612746,Clippers,LAC,LA,240:00:00,99.5,102,118.3,117.6,-18.8,-15.7,0.556,1.05,14.7,0.315,0.762,0.51,18.361,18.8,0.478,0.528,1,0.199,102.46,101.5,84.58,101,0.37
0,22000925,1610612763,Grizzlies,MEM,Memphis,240:00:00,91.7,92.3,112.5,115.4,-20.7,-23.1,0.588,1.25,15.3,0.163,0.784,0.48,15.291,15.4,0.444,0.507,1,0.201,105.66,104,86.67,104,0.4
1,22000925,1610612743,Nuggets,DEN,Denver,240:00:00,112.5,115.4,91.7,92.3,20.7,23.1,0.556,2.27,17.9,0.216,0.837,0.52,10.311,10.6,0.537,0.579,1,0.199,105.66,104,86.67,104,0.6
0,22000926,1610612758,Kings,SAC,Sacramento,240:00:00,117.8,118.9,112.6,110.4,5.2,8.5,0.548,1.28,17.7,0.317,0.712,0.538,18.766,18.9,0.599,0.635,1,0.196,95.04,95.5,79.58,95,0.543
1,22000926,1610612742,Mavericks,DAL,Dallas,240:00:00,112.6,110.4,117.8,118.9,-5.2,-8.5,0.558,2.4,18.2,0.288,0.683,0.462,10.62,10.4,0.533,0.54,1,0.2,95.04,95.5,79.58,96,0.457
0,22000927,1610612760,Thunder,OKC,Oklahoma City,240:00:00,104.5,106.3,100.9,101.8,3.7,4.5,0.641,0.93,16.8,0.289,0.793,0.573,23.717,24.1,0.562,0.614,1,0.202,113.92,112.5,93.75,112,0.511
1,22000927,1610612738,Celtics,BOS,Boston,240:00:00,100.9,101.8,104.5,106.3,-3.7,-4.5,0.512,1.5,14.7,0.207,0.711,0.427,12.281,12.4,0.479,0.532,1,0.2,113.92,112.5,93.75,113,0.489
0,22000928,1610612749,Bucks,MIL,Milwaukee,240:00:00,108.4,109.6,100.9,100,7.6,9.6,0.596,1.87,19.7,0.25,0.83,0.537,14.264,14.4,0.554,0.575,1,0.2,104.14,104,86.67,104,0.56
1,22000928,1610612766,Hornets,CHA,Charlotte,240:00:00,100.9,100,108.4,109.6,-7.6,-9.6,0.684,1.44,19.1,0.17,0.75,0.463,17.455,17.3,0.537,0.564,1,0.2,104.14,104,86.67,104,0.44
0,22000929,1610612757,Trail Blazers,POR,Portland,240:00:00,125.4,127.9,107.4,105.7,18.1,22.2,0.52,2,17.1,0.404,0.84,0.607,12.26,12.5,0.566,0.588,1,0.2,105.18,105,87.5,104,0.549
1,22000929,1610612754,Pacers,IND,Indiana,240:00:00,107.4,105.7,125.4,127.9,-18.1,-22.2,0.625,1.92,18.3,0.16,0.596,0.393,12.462,12.3,0.523,0.57,1,0.198,105.18,105,87.5,106,0.451
0,22000930,1610612761,Raptors,TOR,Toronto,240:00:00,105.8,108.4,122.2,120.8,-16.4,-12.4,0.667,1.85,17.6,0.316,0.814,0.53,13.353,13.7,0.478,0.518,1,0.199,96.14,95.5,79.58,95,0.406
1,22000930,1610612751,Nets,BKN,Brooklyn,240:00:00,122.2,120.8,105.8,108.4,16.4,12.4,0.75,2.73,22.7,0.186,0.684,0.47,11.589,11.5,0.59,0.638,1,0.198,96.14,95.5,79.58,96,0.594
0,22000931,1610612750,Timberwolves,MIN,Minnesota,240:00:00,107.5,107.5,102.2,101.9,5.3,5.6,0.644,2.07,19.7,0.255,0.83,0.52,13.208,13.2,0.538,0.548,1,0.198,105.34,105.5,87.92,106,0.528
1,22000931,1610612745,Rockets,HOU,Houston,240:00:00,102.2,101.9,107.5,107.5,-5.3,-5.6,0.571,1.41,17.6,0.17,0.745,0.48,16.24,16.2,0.529,0.559,1,0.199,105.34,105.5,87.92,105,0.472
0,22000932,1610612744,Warriors,GSW,Golden State,240:00:00,100.4,99,125.9,129.1,-25.4,-30.1,0.735,1.39,18.2,0.222,0.75,0.459,17.551,17.3,0.5,0.545,1,0.201,104.12,103.5,86.25,104,0.402
1,22000932,1610612742,Mavericks,DAL,Dallas,240:00:00,125.9,129.1,100.4,99,25.4,30.1,0.438,1.62,15.5,0.25,0.778,0.541,12.301,12.6,0.62,0.654,1,0.195,104.12,103.5,86.25,103,0.598
0,22000933,1610612753,Magic,ORL,Orlando,240:00:00,109.2,107.9,101.4,103,7.8,5,0.605,1.73,19.3,0.217,0.702,0.485,15.03,14.9,0.565,0.581,1,0.2,101.18,101,84.17,101,0.525
1,22000933,1610612739,Cavaliers,CLE,Cleveland,240:00:00,101.4,103,109.2,107.9,-7.8,-5,0.811,2.31,20.6,0.298,0.783,0.515,12.676,12.9,0.467,0.507,1,0.197,101.18,101,84.17,101,0.475
0,22000934,1610612755,76ers,PHI,Philadelphia,240:00:00,132.7,139.6,90.5,89.2,42.3,50.3,0.604,3.63,21.4,0.304,0.625,0.48,8.361,8.8,0.629,0.643,1,0.195,93.72,92,76.67,91,0.73
1,22000934,1610612737,Hawks,ATL,Atlanta,240:00:00,90.5,89.2,132.7,139.6,-42.3,-50.3,0.63,1.13,13.5,0.375,0.696,0.52,16.347,16.1,0.37,0.443,1,0.2,93.72,92,76.67,93,0.27
0,22000935,1610612764,Wizards,WAS,Washington,240:00:00,112.4,113.7,104.7,105.9,7.7,7.8,0.511,1.71,17.5,0.295,0.759,0.559,13.561,13.7,0.556,0.584,1,0.198,102.74,101.5,84.58,102,0.54
1,22000935,1610612747,Lakers,LAL,Los Angeles,240:00:00,104.7,105.9,112.4,113.7,-7.7,-7.8,0.738,3.1,21.2,0.241,0.705,0.441,9.781,9.9,0.49,0.508,1,0.198,102.74,101.5,84.58,101,0.46
0,22000936,1610612766,Hornets,CHA,Charlotte,240:00:00,109.8,114.4,124.1,122.4,-14.3,-8,0.784,2.64,20.6,0.291,0.551,0.413,10.882,11.3,0.5,0.549,1,0.2,98.88,97.5,81.25,97,0.444
1,22000936,1610612738,Celtics,BOS,Boston,240:00:00,124.1,122.4,109.8,114.4,14.3,8,0.591,1.86,18.4,0.449,0.709,0.587,14.481,14.3,0.56,0.59,1,0.202,98.88,97.5,81.25,98,0.556
0,22000937,1610612752,Knicks,NYK,New York,240:00:00,119.8,120.2,97.5,102.2,22.2,18,0.643,6.75,20.7,0.235,0.787,0.5,4.239,4.3,0.527,0.569,1,0.197,95.38,93,77.5,94,0.57
1,22000937,1610612741,Bulls,CHI,Chicago,240:00:00,97.5,102.2,119.8,120.2,-22.2,-18,0.744,2.07,21.9,0.213,0.765,0.5,14.523,15.2,0.518,0.526,1,0.197,95.38,93,77.5,92,0.43
0,22000938,1610612759,Spurs,SAS,San Antonio,240:00:00,110.4,112.1,117.7,118.4,-7.3,-6.2,0.634,2.89,19.5,0.2,0.773,0.468,8.95,9.1,0.523,0.563,1,0.197,99.56,98.5,82.08,99,0.48
1,22000938,1610612748,Heat,MIA,Miami,240:00:00,117.7,118.4,110.4,112.1,7.3,6.2,0.605,2,19.3,0.227,0.8,0.532,13.19,13.3,0.559,0.607,1,0.195,99.56,98.5,82.08,98,0.52
0,22000939,1610612757,Trail Blazers,POR,Portland,240:00:00,125.8,125,104.6,103.8,21.2,21.2,0.511,2.3,16.7,0.245,0.788,0.525,9.679,9.6,0.571,0.623,1,0.201,103.76,104.5,87.08,104,0.567
1,22000939,1610612763,Grizzlies,MEM,Memphis,240:00:00,104.6,103.8,125.8,125,-21.2,-21.2,0.703,2.36,18.8,0.212,0.755,0.475,10.557,10.5,0.472,0.539,1,0.201,103.76,104.5,87.08,105,0.433
0,22000940,1610612740,Pelicans,NOP,New Orleans,240:00:00,101.5,101.8,103.5,104.6,-2,-2.8,0.628,1.29,18.8,0.196,0.884,0.528,19.029,19.1,0.563,0.587,1,0.199,110.24,109.5,91.25,110,0.469
1,22000940,1610612743,Nuggets,DEN,Denver,240:00:00,103.5,104.6,101.5,101.8,2,2.8,0.605,1.44,18.7,0.116,0.804,0.472,16.346,16.5,0.565,0.599,1,0.2,110.24,109.5,91.25,109,0.531
0,22000941,1610612756,Suns,PHX,Phoenix,240:00:00,118.8,121.1,107.5,111,11.3,10.1,0.535,2.3,17.7,0.347,0.75,0.528,10.903,11.1,0.544,0.563,1,0.199,92.84,90.5,75.42,90,0.534
1,22000941,1610612746,Clippers,LAC,LA,240:00:00,107.5,111,118.8,121.1,-11.3,-10.1,0.585,1.6,19.5,0.25,0.653,0.472,15.964,16.5,0.588,0.601,1,0.196,92.84,90.5,75.42,91,0.466
0,22000942,1610612762,Jazz,UTA,Utah,240:00:00,152.1,152.5,100.5,104,51.6,48.5,0.655,2.57,24.8,0.313,0.833,0.625,13.829,13.9,0.779,0.808,1,0.198,102.86,101,84.17,101,0.686
1,22000942,1610612758,Kings,SAC,Sacramento,240:00:00,100.5,104,152.1,152.5,-51.6,-48.5,0.571,1.85,18.3,0.167,0.688,0.375,12.443,12.9,0.523,0.556,1,0.195,102.86,101,84.17,101,0.314
0,22000943,1610612765,Pistons,DET,Detroit,240:00:00,104,106.1,111.5,115,-7.5,-8.9,0.722,1.44,20,0.158,0.755,0.494,17.829,18.2,0.577,0.611,1,0.2,102.04,99.5,82.92,99,0.495
1,22000943,1610612742,Mavericks,DAL,Dallas,240:00:00,111.5,115,104,106.1,7.5,8.9,0.55,1.83,16.5,0.245,0.842,0.506,11.637,12,0.522,0.58,1,0.196,102.04,99.5,82.92,100,0.505
0,22000944,1610612754,Pacers,IND,Indiana,240:00:00,104.4,107.6,121.1,125,-16.7,-17.4,0.561,2.3,16.6,0.218,0.744,0.449,9.239,9.5,0.484,0.537,1,0.198,107.78,104.5,87.08,105,0.402
1,22000944,1610612751,Nets,BKN,Brooklyn,240:00:00,121.1,125,104.4,107.6,16.7,17.4,0.745,2.5,23.3,0.256,0.782,0.551,13.045,13.5,0.596,0.642,1,0.196,107.78,104.5,87.08,104,0.598
0,22000945,1610612749,Bucks,MIL,Milwaukee,240:00:00,123.6,124.8,129.3,131.2,-5.7,-6.4,0.551,1.93,18.6,0.217,0.627,0.433,12.727,12.8,0.613,0.654,1,0.198,110.28,109,90.83,109,0.509
