,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
1,22101023,1610612766,Hornets,CHA,Charlotte,240:00:00,136.4,136.7,112.2,117.2,24.2,19.6,0.673,5.5,23.7,0.182,0.633,0.419,6.107,6.1,0.648,0.668,1,0.198,100.8,98.5,82.08,98,0.576
0,22101024,1610612759,Spurs,SAS,San Antonio,240:00:00,121.5,124.1,131.8,133,-10.3,-8.9,0.635,2.2,21.1,0.283,0.718,0.482,13.107,13.4,0.603,0.641,1,0.199,113.76,112,93.33,112,0.465
1,22101024,1610612750,Timberwolves,MIN,Minnesota,240:00:00,131.8,133,121.5,124.1,10.3,8.9,0.538,1.75,18.9,0.282,0.717,0.518,14.149,14.3,0.672,0.716,1,0.2,113.76,112,93.33,112,0.535
0,22101025,1610612764,Wizards,WAS,Washington,240:00:00,113,112,125.1,124.8,-12.2,-12.8,0.667,2.33,21.2,0.114,0.805,0.447,12.107,12,0.573,0.608,1,0.2,99.9,100.5,83.75,100,0.457
1,22101025,1610612744,Warriors,GSW,Golden State,240:00:00,125.1,124.8,113,112,12.2,12.8,0.578,2,19.6,0.195,0.886,0.553,12.912,12.9,0.643,0.673,1,0.199,99.9,100.5,83.75,101,0.543
0,22101026,1610612758,Kings,SAC,Sacramento,240:00:00,109.3,110.9,99.3,102,10,8.9,0.641,1.56,18.6,0.273,0.731,0.521,15.619,15.8,0.537,0.599,1,0.201,103.06,101,84.17,101,0.574
1,22101026,1610612741,Bulls,CHI,Chicago,240:00:00,99.3,102,109.3,110.9,-10,-8.9,0.611,1.47,16.3,0.269,0.727,0.479,14.468,14.9,0.466,0.527,1,0.197,103.06,101,84.17,101,0.426
0,22101027,1610612762,Jazz,UTA,Utah,240:00:00,106.2,109.9,109.6,114.7,-3.4,-4.8,0.568,1.5,15.2,0.31,0.75,0.509,13.389,13.9,0.489,0.536,1,0.199,105.66,101.5,84.58,101,0.439
1,22101027,1610612749,Bucks,MIL,Milwaukee,240:00:00,109.6,114.7,106.2,109.9,3.4,4.8,0.525,1.5,15.7,0.25,0.69,0.491,13.114,13.7,0.535,0.592,1,0.193,105.66,101.5,84.58,102,0.561
0,22101028,1610612761,Raptors,TOR,Toronto,240:00:00,107.7,109.6,99.3,100,8.4,9.6,0.615,1.85,16.1,0.371,0.825,0.588,12.283,12.5,0.458,0.51,1,0.197,104.8,103.5,86.25,104,0.593
1,22101028,1610612747,Lakers,LAL,Los Angeles,240:00:00,99.3,100,107.7,109.6,-8.4,-9.6,0.588,1.54,15.1,0.175,0.629,0.412,12.529,12.6,0.466,0.516,1,0.199,104.8,103.5,86.25,103,0.407
0,22101029,1610612763,Grizzlies,MEM,Memphis,240:00:00,127.6,128.6,93.3,98.1,34.3,30.5,0.704,3.8,23.5,0.351,0.603,0.478,9.452,9.5,0.586,0.593,1,0.197,107.58,104.5,87.08,105,0.678
1,22101029,1610612754,Pacers,IND,Indiana,240:00:00,93.3,98.1,127.6,128.6,-34.3,-30.5,0.561,1.21,15.5,0.397,0.649,0.522,17.374,18.3,0.449,0.48,1,0.199,107.58,104.5,87.08,104,0.322
0,22101030,1610612753,Magic,ORL,Orlando,240:00:00,100.1,101.9,137.7,144.2,-37.6,-42.3,0.694,2.08,17.4,0.279,0.718,0.45,11.123,11.3,0.458,0.505,1,0.2,108.42,105,87.5,106,0.289
1,22101030,1610612751,Nets,BKN,Brooklyn,240:00:00,137.7,144.2,100.1,101.9,37.6,42.3,0.66,2.69,23.2,0.282,0.721,0.55,11.931,12.5,0.693,0.728,1,0.197,108.42,105,87.5,104,0.711
0,22101031,1610612748,Heat,MIA,Miami,240:00:00,110.3,109.4,101.4,102.1,9,7.3,0.69,1.54,16.4,0.2,0.809,0.511,13.661,13.5,0.486,0.589,1,0.198,95.92,96,80,96,0.546
1,22101031,1610612765,Pistons,DET,Detroit,240:00:00,101.4,102.1,110.3,109.4,-9,-7.3,0.622,1.77,18.3,0.191,0.8,0.489,13.446,13.5,0.525,0.546,1,0.199,95.92,96,80,96,0.454
0,22101032,1610612756,Suns,PHX,Phoenix,240:00:00,131.5,133.7,114.4,115,17.2,18.7,0.714,3.89,24.9,0.171,0.63,0.414,9.036,9.2,0.644,0.678,1,0.197,100.08,99,82.5,98,0.561
1,22101032,1610612740,Pelicans,NOP,New Orleans,240:00:00,114.4,115,131.5,133.7,-17.2,-18.7,0.674,1.71,20.3,0.37,0.829,0.586,16.905,17,0.57,0.595,1,0.199,100.08,99,82.5,100,0.439
0,22101033,1610612766,Hornets,CHA,Charlotte,240:00:00,122,122.1,105.8,112.8,16.1,9.3,0.698,3.33,22,0.277,0.642,0.47,9.462,9.5,0.557,0.597,1,0.198,97.64,94.5,78.75,95,0.578
1,22101033,1610612737,Hawks,ATL,Atlanta,240:00:00,105.8,112.8,122,122.1,-16.1,-9.3,0.7,2.15,20,0.358,0.723,0.53,12.979,13.8,0.5,0.534,1,0.198,97.64,94.5,78.75,94,0.422
0,22101034,1610612755,76ers,PHI,Philadelphia,240:00:00,123.8,125.5,119.9,122.6,3.9,3,0.585,2.18,19,0.22,0.773,0.506,11.54,11.7,0.595,0.646,1,0.199,95.2,93.5,77.92,94,0.485
1,22101034,1610612739,Cavaliers,CLE,Cleveland,240:00:00,119.9,122.6,123.8,125.5,-3.9,-3,0.641,2.78,19.5,0.227,0.78,0.494,9.466,9.7,0.544,0.606,1,0.198,95.2,93.5,77.92,93,0.515
0,22101035,1610612764,Wizards,WAS,Washington,240:00:00,110.5,107.9,125.4,127,-14.9,-19.1,0.634,2.36,18.9,0.3,0.795,0.532,11.152,10.9,0.5,0.542,1,0.201,99.94,100.5,83.75,101,0.458
1,22101035,1610612743,Nuggets,DEN,Denver,240:00:00,125.4,127,110.5,107.9,14.9,19.1,0.652,3,21.5,0.205,0.7,0.468,9.878,10,0.594,0.64,1,0.196,99.94,100.5,83.75,100,0.542
0,22101036,1610612742,Mavericks,DAL,Dallas,240:00:00,121,127,123.9,126.1,-2.8,0.8,0.512,1.91,17,0.357,0.592,0.484,11.782,12.4,0.566,0.618,1,0.195,91.48,88.5,73.75,89,0.515
1,22101036,1610612751,Nets,BKN,Brooklyn,240:00:00,123.9,126.1,121,127,2.8,-0.8,0.622,2.55,20.5,0.408,0.643,0.516,12.277,12.5,0.544,0.569,1,0.197,91.48,88.5,73.75,88,0.485
0,22101037,1610612757,Trail Blazers,POR,Portland,240:00:00,98.8,100,129.1,129.3,-30.3,-29.3,0.65,2.17,19.2,0.218,0.705,0.434,12.102,12.2,0.5,0.504,1,0.198,99.16,98.5,82.08,98,0.301
1,22101037,1610612752,Knicks,NYK,New York,240:00:00,129.1,129.3,98.8,100,30.3,29.3,0.775,2.82,22.3,0.295,0.782,0.566,11.093,11.1,0.6,0.659,1,0.2,99.16,98.5,82.08,99,0.699
0,22101038,1610612756,Suns,PHX,Phoenix,240:00:00,130.7,134.4,116.2,116.7,14.4,17.7,0.604,2.91,22.3,0.395,0.776,0.598,11.143,11.5,0.626,0.64,1,0.199,97.54,96,80,96,0.572
1,22101038,1610612745,Rockets,HOU,Houston,240:00:00,116.2,116.7,130.7,134.4,-14.4,-17.7,0.619,2.17,19.8,0.224,0.605,0.402,12.453,12.5,0.588,0.6,1,0.197,97.54,96,80,96,0.428
0,22101039,1610612750,Timberwolves,MIN,Minnesota,240:00:00,117.4,122.8,99.9,104,17.5,18.8,0.55,1.29,15.4,0.431,0.696,0.57,16.092,16.8,0.539,0.598,1,0.197,104.88,100.5,83.75,101,0.61
1,22101039,1610612747,Lakers,LAL,Los Angeles,240:00:00,99.9,104,117.4,122.8,-17.5,-18.8,0.59,1.64,16.4,0.304,0.569,0.43,13.446,14,0.473,0.504,1,0.2,104.88,100.5,83.75,100,0.39
0,22101040,1610612759,Spurs,SAS,San Antonio,240:00:00,117.5,120.8,115.7,117.6,1.9,3.1,0.721,2.58,20.7,0.339,0.717,0.51,11.561,11.9,0.536,0.571,1,0.2,103.78,101.5,84.58,101,0.507
1,22101040,1610612760,Thunder,OKC,Oklahoma City,240:00:00,115.7,117.6,117.5,120.8,-1.9,-3.1,0.558,1.26,17.4,0.283,0.661,0.49,18.311,18.6,0.604,0.633,1,0.195,103.78,101.5,84.58,102,0.493
0,22101041,1610612762,Jazz,UTA,Utah,240:00:00,121.6,123.8,104.3,106.8,17.4,17,0.476,1.18,15.1,0.256,0.78,0.538,16.543,16.8,0.62,0.653,1,0.197,104.12,102,85,101,0.544
1,22101041,1610612741,Bulls,CHI,Chicago,240:00:00,104.3,106.8,121.6,123.8,-17.4,-17,0.651,2.33,20.2,0.22,0.744,0.462,11.377,11.7,0.538,0.558,1,0.199,104.12,102,85,103,0.456
0,22101042,1610612744,Warriors,GSW,Golden State,240:00:00,93.6,95.7,118.7,118.3,-25.1,-22.6,0.594,2.38,15.8,0.179,0.804,0.461,8.507,8.7,0.436,0.473,1,0.198,93.36,92.5,77.08,92,0.359
1,22101042,1610612738,Celtics,BOS,Boston,240:00:00,118.7,118.3,93.6,95.7,25.1,22.6,0.605,2.3,18.6,0.196,0.821,0.539,10.79,10.8,0.562,0.607,1,0.197,93.36,92.5,77.08,93,0.641
0,22101043,1610612758,Kings,SAC,Sacramento,240:00:00,113.3,115.6,124.9,122.7,-11.6,-7.1,0.587,1.8,18.6,0.176,0.787,0.469,13.484,13.8,0.574,0.61,1,0.198,109.66,109.5,91.25,109,0.464
1,22101043,1610612749,Bucks,MIL,Milwaukee,240:00:00,124.9,122.7,113.3,115.6,11.6,7.1,0.447,1.62,15.3,0.213,0.824,0.531,12.028,11.8,0.629,0.655,1,0.198,109.66,109.5,91.25,110,0.536
0,22101044,1610612761,Raptors,TOR,Toronto,240:00:00,114.1,114.4,112.9,113.6,1.3,0.8,0.368,1.27,11.9,0.367,0.756,0.544,12.19,12.2,0.524,0.558,1,0.201,89.42,89,74.17,90,0.462
1,22101044,1610612746,Clippers,LAC,LA,240:00:00,112.9,113.6,114.1,114.4,-1.3,-0.8,0.711,1.93,21.5,0.244,0.633,0.456,15.801,15.9,0.558,0.591,1,0.199,89.42,89,74.17,88,0.538
0,22101045,1610612753,Magic,ORL,Orlando,240:00:00,108.9,115.4,125.7,130.1,-16.8,-14.7,0.511,1.71,16.6,0.333,0.717,0.523,12.7,13.5,0.541,0.565,1,0.198,108.44,103.5,86.25,104,0.425
1,22101045,1610612765,Pistons,DET,Detroit,240:00:00,125.7,130.1,108.9,115.4,16.8,14.7,0.723,3.78,22.6,0.283,0.667,0.477,8.44,8.7,0.606,0.622,1,0.197,108.44,103.5,86.25,103,0.575
0,22101046,1610612755,76ers,PHI,Philadelphia,240:00:00,120.5,119.4,111.9,109.8,8.6,9.6,0.622,1.92,19.1,0.231,0.766,0.523,13.026,12.9,0.6,0.652,1,0.2,91.18,92.5,77.08,93,0.561
1,22101046,1610612742,Mavericks,DAL,Dallas,240:00:00,111.9,109.8,120.5,119.4,-8.6,-9.6,0.568,1.75,17.2,0.234,0.769,0.477,13.298,13,0.538,0.566,1,0.2,91.18,92.5,77.08,92,0.439
0,22101047,1610612763,Grizzlies,MEM,Memphis,240:00:00,107,107.1,116.2,121.2,-9.2,-14.1,0.45,1.06,13.7,0.32,0.729,0.52,17.326,17.3,0.512,0.546,1,0.198,100.68,98.5,82.08,98,0.423
1,22101047,1610612737,Hawks,ATL,Atlanta,240:00:00,116.2,121.2,107,107.1,9.2,14.1,0.622,2.8,20.3,0.271,0.68,0.48,9.686,10.1,0.566,0.599,1,0.196,100.68,98.5,82.08,99,0.577
0,22101048,1610612757,Trail Blazers,POR,Portland,240:00:00,118.8,123,128.6,129.3,-9.8,-6.3,0.604,2.07,19.4,0.37,0.6,0.461,13.519,14,0.568,0.577,1,0.194,101.54,99.5,82.92,100,0.452
1,22101048,1610612751,Nets,BKN,Brooklyn,240:00:00,128.6,129.3,118.8,123,9.8,6.3,0.533,1.14,17.6,0.4,0.63,0.539,21.101,21.2,0.649,0.699,1,0.199,101.54,99.5,82.92,99,0.548
0,22101049,1610612743,Nuggets,DEN,Denver,265:00:00,109.5,111.5,112.9,114.4,-3.3,-2.9,0.761,1.84,22.7,0.327,0.69,0.523,17.938,18.3,0.554,0.58,1,0.198,95.71,94.19,78.49,104,0.499
1,22101049,1610612739,Cavaliers,CLE,Cleveland,265:00:00,112.9,114.4,109.5,111.5,3.3,2.9,0.705,2.82,20.5,0.31,0.673,0.477,10.432,10.6,0.52,0.544,1,0.199,95.71,94.19,78.49,104,0.501
0,22101050,1610612764,Wizards,WAS,Washington,240:00:00,98.7,99,100.2,103.1,-1.4,-4.1,0.559,1.46,15.8,0.125,0.623,0.404,13.233,13.3,0.513,0.55,1,0.202,99.04,97.5,81.25,98,0.461
1,22101050,1610612752,Knicks,NYK,New York,240:00:00,100.2,103.1,98.7,99,1.4,4.1,0.581,1.38,13.2,0.377,0.875,0.596,13.021,13.4,0.4,0.472,1,0.199,99.04,97.5,81.25,97,0.539
0,22101051,1610612761,Raptors,TOR,Toronto,265:00:00,120.8,120.6,120.5,125.5,0.3,-4.9,0.51,2.08,17.5,0.353,0.642,0.5,11.788,11.8,0.567,0.581,1,0.199,94.21,92.38,76.98,102,0.481
1,22101051,1610612747,Lakers,LAL,Los Angeles,265:00:00,120.5,125.5,120.8,120.6,-0.3,4.9,0.702,2.36,21.7,0.358,0.647,0.5,13.178,13.7,0.589,0.608,1,0.198,94.21,92.38,76.98,102,0.519
0,22101052,1610612760,Thunder,OKC,Oklahoma City,240:00:00,113.5,114.9,125.9,126.3,-12.4,-11.4,0.475,1.58,15.2,0.255,0.72,0.495,12.616,12.8,0.536,0.574,1,0.194,95.2,94.5,78.75,94,0.476
1,22101052,1610612748,Heat,MIA,Miami,240:00:00,125.9,126.3,113.5,114.9,12.4,11.4,0.543,4.17,19,0.28,0.745,0.505,6.297,6.3,0.579,0.598,1,0.199,95.2,94.5,78.75,95,0.524
0,22101053,1610612754,Pacers,IND,Indiana,240:00:00,113.8,116.3,113.4,115.7,0.4,0.7,0.617,2.23,19.2,0.356,0.8,0.535,12.223,12.5,0.535,0.553,1,0.198,105.22,103,85.83,104,0.459
1,22101053,1610612745,Rockets,HOU,Houston,240:00:00,113.4,115.7,113.8,116.3,-0.4,-0.7,0.615,1.5,18,0.2,0.644,0.465,15.373,15.7,0.57,0.634,1,0.2,105.22,103,85.83,102,0.541
0,22101054,1610612759,Spurs,SAS,San Antonio,240:00:00,86,90.1,122.9,122.8,-36.9,-32.7,0.688,1.38,16.2,0.233,0.7,0.445,15.123,15.8,0.421,0.465,1,0.199,103.36,101,84.17,101,0.338
1,22101054,1610612740,Pelicans,NOP,New Orleans,240:00:00,122.9,122.8,86,90.1,36.9,32.7,0.5,2.4,17.4,0.3,0.767,0.555,9.909,9.9,0.573,0.597,1,0.198,103.36,101,84.17,101,0.662
0,22101055,1610612762,Jazz,UTA,Utah,240:00:00,120.8,122.2,92.7,92,28.1,30.2,0.638,2.5,20.7,0.314,0.804,0.57,11.981,12.1,0.567,0.586,1,0.198,99.7,99.5,82.92,99,0.604
1,22101055,1610612746,Clippers,LAC,LA,240:00:00,92.7,92,120.8,122.2,-28.1,-30.2,0.742,1.92,17.7,0.196,0.686,0.43,12.092,12,0.424,0.483,1,0.201,99.7,99.5,82.92,100,0.396
0,22101056,1610612756,Suns,PHX,Phoenix,240:00:00,131,131.6,105.5,103,25.5,28.6,0.489,1.77,17.5,0.316,0.722,0.554,13.206,13.3,0.625,0.676,1,0.197,97.54,98.5,82.08,98,0.641
1,22101056,1610612741,Bulls,CHI,Chicago,240:00:00,105.5,103,131,131.6,-25.5,-28.6,0.571,1.82,15.4,0.278,0.684,0.446,11.382,11.1,0.453,0.517,1,0.202,97.54,98.5,82.08,99,0.359
0,22101057,1610612758,Kings,SAC,Sacramento,240:00:00,99.4,101,130.6,131.3,-31.2,-30.2,0.697,1.44,17.9,0.208,0.769,0.46,16.4,16.7,0.5,0.542,1,0.199,97.02,96,80,96,0.372
1,22101057,1610612738,Celtics,BOS,Boston,240:00:00,130.6,131.3,99.4,101,31.2,30.2,0.717,2.54,24.4,0.231,0.792,0.54,13.474,13.5,0.695,0.704,1,0.201,97.02,96,80,96,0.628
0,22101058,1610612750,Timberwolves,MIN,Minnesota,240:00:00,129.7,130.2,113.9,113.3,15.8,16.9,0.638,2.73,20.8,0.208,0.704,0.471,10.334,10.4,0.63,0.667,1,0.197,105.46,105.5,87.92,106,0.566
1,22101058,1610612749,Bucks,MIL,Milwaukee,240:00:00,113.9,113.3,129.7,130.2,-15.8,-16.9,0.628,1.93,18.6,0.296,0.792,0.529,13.4,13.3,0.541,0.569,1,0.201,105.46,105.5,87.92,105,0.434
0,22101059,1610612742,Mavericks,DAL,Dallas,240:00:00,107.1,111.3,130.5,131.6,-23.3,-20.3,0.462,1.2,13.8,0.302,0.723,0.5,14.881,15.5,0.517,0.552,1,0.195,99.84,97.5,81.25,97,0.352
1,22101059,1610612766,Hornets,CHA,Charlotte,240:00:00,130.5,131.6,107.1,111.3,23.3,20.3,0.75,3.67,23.3,0.277,0.698,0.5,9.102,9.2,0.614,0.646,1,0.2,99.84,97.5,81.25,98,0.648
0,22101060,1610612765,Pistons,DET,Detroit,240:00:00,109.7,112.4,110.7,115.3,-1,-2.9,0.561,1.44,17.4,0.283,0.609,0.446,16.103,16.5,0.559,0.584,1,0.198,100.74,97.5,81.25,97,0.469
1,22101060,1610612739,Cavaliers,CLE,Cleveland,240:00:00,110.7,115.3,109.7,112.4,1,2.9,0.622,1.75,19.7,0.391,0.717,0.554,15.668,16.3,0.568,0.576,1,0.195,100.74,97.5,81.25,98,0.531
0,22101061,1610612764,Wizards,WAS,Washington,240:00:00,127.5,128.3,116.8,119,10.6,9.3,0.682,3.75,22,0.209,0.705,0.46,8.029,8.1,0.594,0.644,1,0.199,100.74,99.5,82.92,99,0.566
1,22101061,1610612747,Lakers,LAL,Los Angeles,240:00:00,116.8,119,127.5,128.3,-10.6,-9.3,0.521,1.67,18.4,0.295,0.791,0.54,14.729,15,0.599,0.621,1,0.193,100.74,99.5,82.92,100,0.434
0,22101062,1610612757,Trail Blazers,POR,Portland,240:00:00,101.1,102.1,131.3,135.8,-30.2,-33.7,0.605,1.28,17.7,0.277,0.632,0.435,18.572,18.8,0.525,0.551,1,0.195,97.58,95.5,79.58,96,0.348
1,22101062,1610612754,Pacers,IND,Indiana,240:00:00,131.3,135.8,101.1,102.1,30.2,33.7,0.792,2.38,25.8,0.368,0.723,0.565,16.287,16.8,0.661,0.692,1,0.194,97.58,95.5,79.58,95,0.652
0,22101063,1610612763,Grizzlies,MEM,Memphis,240:00:00,110.4,114,90.3,90.7,20.2,23.3,0.565,1.86,18.1,0.212,0.87,0.547,12.672,13.1,0.563,0.589,1,0.197,109.52,107.5,89.58,107,0.597
1,22101063,1610612745,Rockets,HOU,Houston,240:00:00,90.3,90.7,110.4,114,-20.2,-23.3,0.703,1.53,18.6,0.13,0.788,0.453,15.66,15.7,0.488,0.507,1,0.197,109.52,107.5,89.58,108,0.403
0,22101064,1610612740,Pelicans,NOP,New Orleans,240:00:00,110.5,110.4,105.5,105.7,5,4.7,0.512,1.38,15.1,0.358,0.792,0.564,15.111,15.1,0.484,0.542,1,0.197,106,106,88.33,106,0.523
1,22101064,1610612737,Hawks,ATL,Atlanta,240:00:00,105.5,105.7,110.5,110.4,-5,-4.7,0.537,1.38,16.3,0.208,0.642,0.436,15.077,15.1,0.529,0.577,1,0.202,106,106,88.33,106,0.477
0,22101065,1610612753,Magic,ORL,Orlando,240:00:00,90.4,90,83.4,85,7,5,0.688,1.05,16.1,0.321,0.727,0.546,21.093,21,0.428,0.481,1,0.201,100.74,100,83.33,100,0.614
1,22101065,1610612760,Thunder,OKC,Oklahoma City,240:00:00,83.4,85,90.4,90,-7,-5,0.633,1.19,14.1,0.273,0.679,0.454,15.699,16,0.397,0.425,1,0.2,100.74,100,83.33,100,0.386
0,22101066,1610612758,Kings,SAC,Sacramento,265:00:00,109.9,110.7,113.5,112.4,-3.6,-1.7,0.692,1.8,18.1,0.208,0.75,0.465,13.293,13.4,0.516,0.58,1,0.199,101.76,101.89,84.91,112,0.486
1,22101066,1610612756,Suns,PHX,Phoenix,265:00:00,113.5,112.4,109.9,110.7,3.6,1.7,0.543,1.39,17,0.25,0.792,0.535,16.089,15.9,0.565,0.611,1,0.199,101.76,101.89,84.91,113,0.514
0,22101067,1610612762,Jazz,UTA,Utah,240:00:00,120.3,121.3,99.7,102.2,20.6,19.2,0.471,1.33,13.9,0.268,0.727,0.531,13.369,13.5,0.574,0.622,1,0.2,91.5,90,75,89,0.624
1,22101067,1610612752,Knicks,NYK,New York,240:00:00,99.7,102.2,120.3,121.3,-20.6,-19.2,0.645,1.82,16.2,0.273,0.732,0.469,11.798,12.1,0.47,0.504,1,0.198,91.5,90,75,91,0.376
0,22101068,1610612743,Nuggets,DEN,Denver,240:00:00,108.3,113,136.5,136.3,-28.2,-23.2,0.629,2,16.8,0.333,0.829,0.528,11.458,12,0.483,0.531,1,0.196,93.42,91.5,76.25,92,0.383
1,22101068,1610612738,Celtics,BOS,Boston,240:00:00,136.5,136.3,108.3,113,28.2,23.2,0.617,3.22,23.2,0.171,0.667,0.472,9.908,9.9,0.689,0.714,1,0.198,93.42,91.5,76.25,91,0.617
0,22101069,1610612761,Raptors,TOR,Toronto,240:00:00,101,101.1,97.4,94.6,3.5,6.5,0.457,1.78,12.5,0.361,0.848,0.57,9.77,9.8,0.414,0.451,1,0.198,91.22,92.5,77.08,92,0.497
1,22101069,1610612755,76ers,PHI,Philadelphia,240:00:00,97.4,94.6,101,101.1,-3.5,-6.5,0.7,2.1,18.1,0.152,0.639,0.43,11.072,10.8,0.459,0.516,1,0.201,91.22,92.5,77.08,93,0.503
0,22101070,1610612759,Spurs,SAS,San Antonio,240:00:00,106.8,115.8,114.6,112.5,-7.8,3.3,0.658,2.27,17.2,0.371,0.577,0.465,10.68,11.6,0.464,0.505,1,0.193,98.62,95.5,79.58,95,0.464
1,22101070,1610612744,Warriors,GSW,Golden State,240:00:00,114.6,112.5,106.8,115.8,7.8,-3.3,0.634,1.73,18.5,0.423,0.629,0.535,15.917,15.6,0.517,0.544,1,0.201,98.62,95.5,79.58,96,0.536
0,22101071,1610612740,Pelicans,NOP,New Orleans,240:00:00,106.1,108.4,108.6,111.6,-2.5,-3.2,0.575,1.53,17,0.353,0.825,0.56,15.458,15.8,0.494,0.531,1,0.198,97.32,95,79.17,95,0.47
1,22101071,1610612766,Hornets,CHA,Charlotte,240:00:00,108.6,111.6,106.1,108.4,2.5,3.2,0.85,2,24.9,0.175,0.647,0.44,17.418,17.9,0.589,0.619,1,0.195,97.32,95,79.17,95,0.53
0,22101072,1610612747,Lakers,LAL,Los Angeles,240:00:00,130.9,133.7,122,121.2,8.9,12.5,0.642,4.25,23.8,0.262,0.791,0.529,7.997,8.2,0.628,0.648,1,0.198,99.2,98.5,82.08,98,0.554
1,22101072,1610612739,Cavaliers,CLE,Cleveland,240:00:00,122,121.2,130.9,133.7,-8.9,-12.5,0.644,2.42,21.4,0.209,0.738,0.471,12.2,12.1,0.605,0.636,1,0.197,99.2,98.5,82.08,99,0.446
0,22101073,1610612757,Trail Blazers,POR,Portland,240:00:00,117.2,115.5,103.6,112.7,13.6,2.8,0.595,2.44,15.7,0.351,0.585,0.464,8.862,8.7,0.466,0.543,1,0.202,106.3,102.5,85.42,103,0.557
1,22101073,1610612765,Pistons,DET,Detroit,240:00:00,103.6,112.7,117.2,115.5,-13.6,-2.8,0.611,1.1,15.2,0.415,0.649,0.536,18.012,19.6,0.476,0.558,1,0.197,106.3,102.5,85.42,102,0.443
0,22101074,1610612755,76ers,PHI,Philadelphia,240:00:00,120.2,117.7,109.5,110.4,10.7,7.3,0.605,2.17,19.8,0.273,0.857,0.558,12.761,12.5,0.587,0.607,1,0.198,95.42,96,80,96,0.521
1,22101074,1610612748,Heat,MIA,Miami,240:00:00,109.5,110.4,120.2,117.7,-10.7,-7.3,0.605,1.92,18.6,0.143,0.727,0.442,12.397,12.5,0.538,0.597,1,0.198,95.42,96,80,96,0.479
0,22101075,1610612762,Jazz,UTA,Utah,240:00:00,110.8,112.8,118,120,-7.2,-7.2,0.486,1.29,14.4,0.286,0.711,0.471,14.632,14.9,0.53,0.572,1,0.199,96.14,94.5,78.75,94,0.428
1,22101075,1610612751,Nets,BKN,Brooklyn,240:00:00,118,120,110.8,112.8,7.2,7.2,0.689,2.21,23,0.289,0.714,0.529,14.493,14.7,0.608,0.636,1,0.199,96.14,94.5,78.75,95,0.572
0,22101076,1610612761,Raptors,TOR,Toronto,240:00:00,101.4,108.8,122.1,122.8,-20.6,-14,0.65,1.86,18.9,0.423,0.717,0.571,14.344,15.4,0.473,0.507,1,0.197,95.08,91.5,76.25,91,0.446
1,22101076,1610612741,Bulls,CHI,Chicago,240:00:00,122.1,122.8,101.4,108.8,20.6,14,0.636,4.67,20.8,0.283,0.577,0.429,6.482,6.5,0.55,0.562,1,0.197,95.08,91.5,76.25,92,0.554
0,22101077,1610612764,Wizards,WAS,Washington,240:00:00,100.5,101,117.7,121.1,-17.2,-20,0.686,2.18,18.4,0.269,0.867,0.546,11.392,11.5,0.447,0.508,1,0.201,97.14,95.5,79.58,96,0.45
1,22101077,1610612745,Rockets,HOU,Houston,240:00:00,117.7,121.1,100.5,101,17.2,20,0.714,2.31,22.4,0.133,0.731,0.454,13.303,13.7,0.612,0.634,1,0.191,97.14,95.5,79.58,95,0.55
0,22101078,1610612760,Thunder,OKC,Oklahoma City,240:00:00,122.8,124.2,127,132,-4.2,-7.8,0.479,2.09,17.3,0.224,0.767,0.478,10.982,11.1,0.608,0.62,1,0.198,102.06,99.5,82.92,99,0.443
1,22101078,1610612738,Celtics,BOS,Boston,240:00:00,127,132,122.8,124.2,4.2,7.8,0.5,2.44,16.7,0.233,0.776,0.522,8.657,9,0.599,0.654,1,0.195,102.06,99.5,82.92,100,0.557
0,22101079,1610612750,Timberwolves,MIN,Minnesota,240:00:00,110.5,109.1,113.1,113.4,-2.6,-4.3,0.583,2.33,15.7,0.3,0.822,0.524,9.206,9.1,0.467,0.52,1,0.202,97.5,98,81.67,99,0.47
1,22101079,1610612742,Mavericks,DAL,Dallas,240:00:00,113.1,113.4,110.5,109.1,2.6,4.3,0.675,2.25,20.6,0.178,0.7,0.476,12.341,12.4,0.566,0.596,1,0.2,97.5,98,81.67,97,0.53
0,22101080,1610612753,Magic,ORL,Orlando,240:00:00,98.1,97.9,91.8,94.7,6.3,3.2,0.735,1.79,19.7,0.178,0.717,0.469,14.614,14.6,0.494,0.535,1,0.196,96.92,95.5,79.58,96,0.586
1,22101080,1610612744,Warriors,GSW,Golden State,240:00:00,91.8,94.7,98.1,97.9,-6.3,-3.2,0.618,1.17,16,0.283,0.822,0.531,18.36,18.9,0.465,0.489,1,0.198,96.92,95.5,79.58,95,0.414
0,22101081,1610612752,Knicks,NYK,New York,240:00:00,113.9,113.3,120.8,119.4,-6.9,-6.1,0.476,1.43,15.2,0.32,0.744,0.516,14.368,14.3,0.564,0.57,1,0.199,97.16,98,81.67,98,0.433
1,22101081,1610612737,Hawks,ATL,Atlanta,240:00:00,120.8,119.4,113.9,113.3,6.9,6.1,0.65,1.86,19.6,0.256,0.68,0.484,14.451,14.3,0.586,0.63,1,0.202,97.16,98,81.67,98,0.567
